marca,modelo,precio,anno,kilometros,combustible,transmision,potencia,fuente,carroceria
TOYOTA,YARIS,18999.0,2022.0,37254.0,Híbrido,Automatico,11612.0,coches.net,berlina
JAGUAR,F-PACE,54900.0,2025.0,19062.0,Híbrido,Automatico,20412.0,coches.net,utilitario
CITROEN,C4,16490.0,2023.0,28580.0,Gasolina,Automatico,13112.0,coches.net,berlina
DS,DS 3 CROSSBACK,15990.0,2020.0,37031.0,Gasolina,Automatico,13012.0,coches.net,utilitario
PORSCHE,MACAN,39990.0,2016.0,161000.0,Gasolina,Automatico,36012.0,coches.net,utilitario
VOLVO,XC60,27990.0,2021.0,118800.0,Híbrido enchufable,Automatico,34012.0,coches.net,utilitario
SEAT,IBIZA,15999.0,2025.0,25000.0,Gasolina,Manual,11512.0,coches.net,berlina
SEAT,IBIZA,18690.0,2025.0,15470.0,Gasolina,Manual,11512.0,coches.net,berlina
AUDI,Q7,54800.0,2022.0,95200.0,Híbrido,Automatico,28612.0,coches.net,utilitario
PEUGEOT,RIFTER,15990.0,2020.0,99000.0,Diésel,Manual,13012.0,coches.net,utilitario
KIA,STONIC,14290.0,2023.0,32192.0,Gasolina,Manual,8412.0,coches.net,utilitario
MERCEDES-BENZ,CLASE CLK,9500.0,2006.0,192000.0,Diésel,Automatico,22412.0,coches.net,berlina
SEAT,ARONA,13790.0,2022.0,134000.0,Gasolina,Manual,11012.0,coches.net,utilitario
MERCEDES-BENZ,CLASE CLA,16000.0,2015.0,180000.0,Diésel,Automatico,17712.0,coches.net,berlina
AUDI,A1,28500.0,2025.0,100.0,Gasolina,Automatico,11612.0,coches.net,berlina
AUDI,A1,25000.0,2025.0,23149.0,Gasolina,Automatico,11612.0,coches.net,berlina
MINI,COUNTRYMAN,26490.0,2021.0,62192.0,Híbrido enchufable,Automatico,22012.0,coches.net,berlina
OPEL,CORSA,4399.0,2009.0,179000.0,Diésel,Manual,7512.0,coches.net,berlina
BMW,SERIE 3,37800.0,2024.0,20000.0,Híbrido,Automatico,15012.0,coches.net,berlina
SKODA,KAMIQ,18610.0,2022.0,60594.0,Gasolina,Automatico,11012.0,coches.net,utilitario
KIA,XCEED,17500.0,2022.0,62321.0,Gasolina,Manual,12012.0,coches.net,utilitario
PEUGEOT,3008,9199.0,2014.0,82095.0,Diésel,Manual,12012.0,coches.net,berlina
BMW,X2,22800.0,2019.0,100000.0,Diésel,Automatico,15012.0,coches.net,utilitario
MERCEDES-BENZ,CLASE E,69000.0,2024.0,2073.0,Híbrido enchufable,Automatico,31312.0,coches.net,berlina
MERCEDES-BENZ,EQS,101900.0,2025.0,3534.0,Eléctrico,Automatico,36012.0,coches.net,berlina
TOYOTA,PROACE CITY,15990.0,2021.0,77000.0,Diésel,Manual,10212.0,coches.net,utilitario
OPEL,MOKKA,13750.0,2022.0,108000.0,Diésel,Manual,11012.0,coches.net,utilitario
OPEL,CORSA,8490.0,2015.0,139000.0,Diésel,Manual,9512.0,coches.net,berlina
BMW,SERIE 2 ACTIVE TOURER,15900.0,2015.0,113000.0,Diésel,Automatico,19012.0,coches.net,utilitario
NISSAN,QASHQAI,16500.0,2020.0,90000.0,Diésel,Manual,11512.0,coches.net,berlina
HYUNDAI,TUCSON,20490.0,2021.0,113900.0,Gasolina,Manual,15012.0,coches.net,utilitario
DACIA,LODGY,3300.0,2014.0,298504.0,Diésel,Manual,10712.0,coches.net,utilitario
PEUGEOT,308,14490.0,2022.0,103736.0,Diésel,Manual,13012.0,coches.net,berlina
KIA,PICANTO,13409.0,2022.0,63005.0,Gasolina,Automatico,6712.0,coches.net,berlina
VOLKSWAGEN,GOLF,26999.0,2024.0,31220.0,Gasolina,Manual,15012.0,coches.net,berlina
MG,ZS,14380.0,2022.0,72787.0,Gasolina,Manual,10612.0,coches.net,utilitario
BMW,SERIE 1,35300.0,2025.0,14000.0,Híbrido,Automatico,17012.0,coches.net,berlina
CITROEN,C3,8990.0,2020.0,76000.0,Gasolina,Manual,8212.0,coches.net,berlina
HYUNDAI,I30,13790.0,2021.0,90000.0,Gasolina,Manual,11012.0,coches.net,berlina
FORD,KA,4850.0,2013.0,151000.0,Gasolina,Manual,6912.0,coches.net,berlina
VOLKSWAGEN,GOLF,16099.0,2014.0,81748.0,Diésel,Automatico,15012.0,coches.net,berlina
OPEL,CORSA,11990.0,2021.0,117352.0,Diésel,Manual,10212.0,coches.net,berlina
VOLKSWAGEN,GOLF SPORTSVAN,17290.0,2016.0,102031.0,Gasolina,Automatico,15012.0,coches.net,utilitario
BMW,X2,39900.0,2025.0,9000.0,Diésel,Automatico,15012.0,coches.net,utilitario
VOLKSWAGEN,GOLF SPORTSVAN,17290.0,2016.0,102031.0,Gasolina,Automatico,15012.0,coches.net,utilitario
LAND-ROVER,FREELANDER,11790.0,2007.0,84500.0,Diésel,Automatico,16012.0,coches.net,utilitario
VOLKSWAGEN,T-CROSS,20750.0,2025.0,21486.0,Gasolina,Manual,9512.0,coches.net,utilitario
KIA,RIO,12990.0,2021.0,43985.0,Gasolina,Manual,8412.0,coches.net,berlina
PORSCHE,PANAMERA,62900.0,2017.0,123656.0,Diésel,Automatico,42212.0,coches.net,berlina
KIA,CEED,19200.0,2025.0,12517.0,Gasolina,Manual,10012.0,coches.net,berlina
SKODA,KAMIQ,20800.0,2023.0,68562.0,Gasolina,Manual,15012.0,coches.net,utilitario
SEAT,ALHAMBRA,13900.0,2013.0,226000.0,Diésel,Automatico,14012.0,coches.net,utilitario
VOLKSWAGEN,PASSAT,11950.0,2017.0,219000.0,Diésel,Automatico,15012.0,coches.net,berlina
ALFA ROMEO,STELVIO,25490.0,2021.0,77717.0,Diésel,Automatico,21012.0,coches.net,utilitario
AUDI,Q3 SPORTBACK,31900.0,2022.0,64309.0,Diésel,Automatico,15012.0,coches.net,utilitario
NISSAN,MICRA,11199.0,2021.0,68078.0,Gasolina,Manual,9212.0,coches.net,berlina
LAMBORGHINI,HURACÁN,229990.0,2019.0,69000.0,Gasolina,Automatico,61012.0,coches.net,berlina
TOYOTA,YARIS,19490.0,2022.0,52650.0,Híbrido,Automatico,11612.0,coches.net,berlina
MAZDA,CX-30,16999.0,2021.0,99771.0,Híbrido,Manual,12212.0,coches.net,utilitario
AUDI,A3,16699.0,2018.0,89906.0,Gasolina,Automatico,11612.0,coches.net,berlina
JEEP,COMPASS,25499.0,2024.0,6620.0,Híbrido,Automatico,13012.0,coches.net,utilitario
MERCEDES-BENZ,CLASE A,22199.0,2020.0,54846.0,Diésel,Automatico,11612.0,coches.net,berlina
PEUGEOT,308,16899.0,2024.0,30201.0,Gasolina,Automatico,13012.0,coches.net,berlina
BMW,SERIE 1,22699.0,2022.0,45984.0,Gasolina,Automatico,13612.0,coches.net,berlina
VOLVO,XC40,24990.0,2021.0,49720.0,Gasolina,Manual,12912.0,coches.net,utilitario
SEAT,LEÓN,18990.0,2024.0,89990.0,Diésel,Manual,11612.0,coches.net,berlina
AUDI,Q3 SPORTBACK,30100.0,2020.0,108000.0,Diésel,Automatico,15012.0,coches.net,utilitario
PEUGEOT,308,7990.0,2017.0,69000.0,Gasolina,Manual,13012.0,coches.net,berlina
MINI,MINI,8490.0,2009.0,198000.0,Gasolina,Manual,17512.0,coches.net,berlina
PORSCHE,MACAN,28900.0,2017.0,164000.0,Gasolina,Automatico,25212.0,coches.net,utilitario
MERCEDES-BENZ,CLASE A,23700.0,2020.0,125434.0,Diésel,Automatico,15012.0,coches.net,berlina
MERCEDES-BENZ,CLASE A,23900.0,2020.0,99875.0,Diésel,Automatico,15012.0,coches.net,berlina
CUPRA,FORMENTOR,45900.0,2022.0,59500.0,Gasolina,Automatico,39012.0,coches.net,utilitario
JEEP,RENEGADE,22490.0,2024.0,19744.0,Híbrido,Automatico,13012.0,coches.net,utilitario
BMW,X3,16990.0,2011.0,131400.0,Diésel,Automatico,18412.0,coches.net,utilitario
NISSAN,QASHQAI,8999.0,2017.0,300000.0,Diésel,Manual,11012.0,coches.net,berlina
LAND-ROVER,RANGE ROVER VELAR,31499.0,2021.0,140718.0,Híbrido enchufable,Automatico,40412.0,coches.net,utilitario
TOYOTA,COROLLA,34490.0,2025.0,7900.0,Híbrido,Automatico,19612.0,coches.net,berlina
FORD,FOCUS,8500.0,2015.0,119000.0,Gasolina,Manual,12512.0,coches.net,berlina
CITROEN,C4,13500.0,2022.0,110000.0,Diésel,Manual,11012.0,coches.net,berlina
VOLKSWAGEN,CC,14490.0,2015.0,131000.0,Diésel,Automatico,15012.0,coches.net,berlina
AUDI,Q3 SPORTBACK,38750.0,2022.0,24729.0,Híbrido,Automatico,15012.0,coches.net,utilitario
BMW,SERIE 3,20990.0,2022.0,158000.0,Híbrido,Automatico,15012.0,coches.net,berlina
HYUNDAI,TUCSON,33990.0,2026.0,1.0,Híbrido,Automatico,23912.0,coches.net,utilitario
MERCEDES-BENZ,CLASE A,26699.0,2023.0,38832.0,Diésel,Automatico,11612.0,coches.net,berlina
MERCEDES-BENZ,CLASE A,26699.0,2023.0,38832.0,Diésel,Automatico,11612.0,coches.net,berlina
FORD,FIESTA,3900.0,2009.0,243000.0,Diésel,Manual,6812.0,coches.net,berlina
HYUNDAI,TUCSON,17990.0,2022.0,145446.0,Diésel,Manual,11512.0,coches.net,utilitario
DACIA,SANDERO,14490.0,2023.0,48000.0,Gasolina,Manual,9112.0,coches.net,berlina
TOYOTA,YARIS CROSS,21900.0,2024.0,113669.0,Híbrido,Automatico,11612.0,coches.net,utilitario
AUDI,A3,19590.0,2022.0,126861.0,Diésel,Automatico,11612.0,coches.net,berlina
SEAT,ALTEA FREETRACK,7699.0,2012.0,132000.0,Diésel,Manual,10512.0,coches.net,utilitario
BMW,SERIE 4,47990.0,2023.0,34000.0,Gasolina,Automatico,24512.0,coches.net,berlina
VOLVO,V60,22990.0,2021.0,135000.0,Híbrido,Automatico,19712.0,coches.net,berlina
FIAT,500,10990.0,2022.0,63940.0,Híbrido,Manual,7012.0,coches.net,berlina
SKODA,OCTAVIA,6800.0,2018.0,250266.0,Diésel,Manual,11512.0,coches.net,berlina
MERCEDES-BENZ,GLB,35700.0,2022.0,41677.0,Diésel,Automatico,15012.0,coches.net,utilitario
VOLKSWAGEN,GOLF,17200.0,2020.0,80412.0,Gasolina,Manual,13012.0,coches.net,berlina
CUPRA,FORMENTOR,25975.0,2023.0,96000.0,Gasolina,Automatico,15012.0,coches.net,utilitario
AUDI,A1,17300.0,2021.0,38026.0,Gasolina,Manual,9512.0,coches.net,berlina
PEUGEOT,208,7399.0,2016.0,21850.0,Gasolina,Manual,8212.0,coches.net,berlina
AUDI,Q8,109000.0,2022.0,64900.0,Gasolina,Automatico,60012.0,coches.net,utilitario
PEUGEOT,208,7399.0,2016.0,21850.0,Gasolina,Manual,8212.0,coches.net,berlina
MG,ZS,15990.0,2024.0,20468.0,Gasolina,Manual,10612.0,coches.net,utilitario
TOYOTA,HILUX,19900.0,2022.0,290000.0,Diésel,Manual,15012.0,coches.net,pick up
VOLKSWAGEN,T-ROC,27300.0,2022.0,42719.0,Gasolina,Automatico,15012.0,coches.net,utilitario
SKODA,KAROQ,18690.0,2021.0,105970.0,Diésel,Automatico,15012.0,coches.net,utilitario
MERCEDES-BENZ,CLASE C,19900.0,2017.0,146200.0,Diésel,Automatico,17012.0,coches.net,berlina
SEAT,ARONA,14500.0,2019.0,72643.0,Diésel,Manual,9512.0,coches.net,utilitario
SEAT,ATECA,18400.0,2021.0,106148.0,Diésel,Manual,11612.0,coches.net,utilitario
BMW,X3,37500.0,2022.0,62050.0,Híbrido enchufable,Automatico,29212.0,coches.net,utilitario
MERCEDES-BENZ,CLASE SLK,22990.0,2012.0,125000.0,Gasolina,Manual,18412.0,coches.net,berlina
VOLKSWAGEN,T-ROC,20900.0,2021.0,93503.0,Diésel,Automatico,15012.0,coches.net,utilitario
MAZDA,CX-5,25990.0,2022.0,44600.0,Gasolina,Manual,16512.0,coches.net,utilitario
MINI,MINI,10990.0,2012.0,93577.0,Gasolina,Manual,9812.0,coches.net,berlina
KIA,SPORTAGE,16990.0,2020.0,159000.0,Híbrido,Manual,13612.0,coches.net,utilitario
MERCEDES-BENZ,CLA,26990.0,2021.0,166890.0,Diésel,Automatico,15012.0,coches.net,berlina
DACIA,SANDERO,11900.0,2019.0,68120.0,Gasolina,Manual,9012.0,coches.net,berlina
VOLKSWAGEN,GOLF,17490.0,2020.0,84996.0,Gasolina,Manual,13012.0,coches.net,berlina
VOLKSWAGEN,TIGUAN ALLSPACE,30490.0,2022.0,92091.0,Diésel,Automatico,15012.0,coches.net,utilitario
AUDI,Q5 SPORTBACK,37990.0,2021.0,92000.0,Híbrido,Automatico,20412.0,coches.net,utilitario
SEAT,LEÓN,15900.0,2022.0,149000.0,Diésel,Manual,11512.0,coches.net,berlina
PEUGEOT,2008,17990.0,2021.0,109000.0,Diésel,Automatico,13012.0,coches.net,utilitario
MINI,MINI,13699.0,2018.0,99832.0,Gasolina,Manual,19212.0,coches.net,berlina
KIA,STONIC,21990.0,2025.0,8989.0,Híbrido,Automatico,10112.0,coches.net,utilitario
BMW,X4,52900.0,2024.0,59000.0,Diésel,Automatico,19012.0,coches.net,utilitario
SEAT,EXEO,5990.0,2011.0,360000.0,Diésel,Manual,12012.0,coches.net,berlina
MERCEDES-BENZ,CLASE A,4499.0,2005.0,197794.0,Diésel,Automatico,10912.0,coches.net,utilitario
VOLVO,S40,2900.0,2005.0,300000.0,Diésel,Manual,13612.0,coches.net,berlina
AUDI,A3,36225.0,2025.0,19619.0,Híbrido,Automatico,15012.0,coches.net,berlina
BMW,X5,45900.0,2022.0,89500.0,Diésel,Automatico,23112.0,coches.net,utilitario
RENAULT,CAPTUR,16900.0,2021.0,36419.0,Gasolina,Manual,9012.0,coches.net,utilitario
VOLVO,XC40,28900.0,2020.0,71012.0,Híbrido enchufable,Automatico,21112.0,coches.net,utilitario
TOYOTA,PROACE VERSO,31990.0,2019.0,99000.0,Diésel,Automatico,17712.0,coches.net,utilitario
VOLKSWAGEN,POLO,9290.0,2015.0,138472.0,Diésel,Manual,9012.0,coches.net,berlina
OPEL,CORSA,8199.0,2017.0,137972.0,Diésel,Manual,9512.0,coches.net,berlina
VOLVO,V60,26490.0,2019.0,75792.0,Híbrido enchufable,Automatico,39012.0,coches.net,berlina
AUDI,Q2,24900.0,2025.0,15500.0,Gasolina,Manual,11612.0,coches.net,utilitario
MERCEDES-BENZ,CLASE C,44990.0,2025.0,6934.0,Híbrido,Automatico,16312.0,coches.net,berlina
PEUGEOT,3008 HYBRID,24900.0,2023.0,37885.0,Híbrido,Automatico,13612.0,coches.net,utilitario
PEUGEOT,5008,28490.0,2024.0,9971.0,Diésel,Automatico,13012.0,coches.net,utilitario
SEAT,ARONA,14840.0,2018.0,103631.0,Diésel,Manual,9512.0,coches.net,utilitario
BMW,X2,24790.0,2020.0,52745.0,Gasolina,Manual,14012.0,coches.net,utilitario
HONDA,CR-V,12790.0,2013.0,212000.0,Diésel,Automatico,15012.0,coches.net,utilitario
BMW,SERIE 2,81990.0,2023.0,4600.0,Gasolina,Automatico,46012.0,coches.net,berlina
DACIA,SANDERO,6999.0,2016.0,147000.0,Gasolina,Manual,9012.0,coches.net,berlina
LAND-ROVER,RANGE ROVER VELAR,32990.0,2021.0,98000.0,Híbrido,Automatico,20412.0,coches.net,utilitario
LAND-ROVER,DISCOVERY SPORT,27990.0,2021.0,61353.0,Híbrido enchufable,Automatico,30912.0,coches.net,utilitario
BMW,X2,25900.0,2020.0,76200.0,Gasolina,Automatico,14012.0,coches.net,utilitario
AUDI,Q5,20599.0,2017.0,155378.0,Diésel,Automatico,19012.0,coches.net,utilitario
PEUGEOT,308,16390.0,2024.0,50241.0,Gasolina,Manual,13012.0,coches.net,berlina
SEAT,LEÓN,16990.0,2021.0,78033.0,Diésel,Manual,11512.0,coches.net,berlina
DACIA,LODGY,10490.0,2016.0,77294.0,Gasolina,Manual,11512.0,coches.net,utilitario
KIA,XCEED,15690.0,2021.0,105492.0,Híbrido enchufable,Automatico,14112.0,coches.net,utilitario
KIA,SPORTAGE,32985.0,2022.0,46237.0,Híbrido enchufable,Automatico,26512.0,coches.net,utilitario
NISSAN,QASHQAI,20500.0,2022.0,64002.0,Híbrido,Automatico,15812.0,coches.net,utilitario
TOYOTA,YARIS CROSS,24490.0,2022.0,43060.0,Híbrido,Automatico,11612.0,coches.net,utilitario
PEUGEOT,308,16390.0,2024.0,50241.0,Gasolina,Manual,13012.0,coches.net,berlina
VOLKSWAGEN,BEETLE,11990.0,2012.0,143000.0,Gasolina,Manual,16012.0,coches.net,berlina
DS,DS 7,22990.0,2022.0,36854.0,Diésel,Automatico,13012.0,coches.net,utilitario
BMW,X3,33900.0,2021.0,73258.0,Híbrido,Automatico,19012.0,coches.net,utilitario
VOLKSWAGEN,CC,12999.0,2013.0,203200.0,Diésel,Manual,14012.0,coches.net,berlina
VOLKSWAGEN,CADDY,12990.0,2017.0,344177.0,Diésel,Automatico,15012.0,coches.net,utilitario
SKODA,SCALA,18990.0,2023.0,50055.0,Gasolina,Manual,11012.0,coches.net,berlina
FIAT,PANDA,9990.0,2022.0,68650.0,Híbrido,Manual,7012.0,coches.net,berlina
HYUNDAI,TUCSON,18700.0,2021.0,146669.0,Híbrido,Manual,13612.0,coches.net,utilitario
NISSAN,QASHQAI,20800.0,2023.0,84218.0,Híbrido,Manual,14012.0,coches.net,utilitario
NISSAN,QASHQAI,21300.0,2023.0,79125.0,Híbrido,Manual,14012.0,coches.net,utilitario
TOYOTA,YARIS,21490.0,2025.0,10840.0,Híbrido,Automatico,11612.0,coches.net,berlina
VOLKSWAGEN,GOLF,18990.0,2023.0,41600.0,Gasolina,Manual,11012.0,coches.net,berlina
SKODA,SUPERB,9990.0,2008.0,150000.0,Diésel,Manual,14012.0,coches.net,berlina
MAZDA,CX-30,22900.0,2021.0,30420.0,Híbrido,Manual,12212.0,coches.net,utilitario
MAZDA,CX-30,22900.0,2022.0,60725.0,Híbrido,Manual,18612.0,coches.net,utilitario
MAZDA,CX-30,22900.0,2022.0,91000.0,Híbrido,Manual,18612.0,coches.net,utilitario
RENAULT,ARKANA,23290.0,2022.0,61800.0,Híbrido,Automatico,14512.0,coches.net,utilitario
NISSAN,MICRA,12990.0,2023.0,40070.0,Gasolina,Manual,9212.0,coches.net,berlina
TOYOTA,YARIS,18000.0,2021.0,108272.0,Híbrido,Automatico,11612.0,coches.net,berlina
VOLKSWAGEN,T-ROC,14990.0,2018.0,135378.0,Gasolina,Manual,11512.0,coches.net,utilitario
TOYOTA,YARIS,9990.0,2016.0,140000.0,Gasolina,Manual,6912.0,coches.net,berlina
SEAT,LEÓN,17499.0,2019.0,83350.0,Gasolina,Automatico,15012.0,coches.net,berlina
SKODA,OCTAVIA,10499.0,2014.0,137529.0,Diésel,Automatico,10512.0,coches.net,berlina
PEUGEOT,208,6490.0,2016.0,143981.0,Gasolina,Manual,8212.0,coches.net,berlina
LYNK & CO,01,23490.0,2022.0,52348.0,Híbrido enchufable,Automatico,26112.0,coches.net,utilitario
AUDI,A3,26990.0,2023.0,76108.0,Diésel,Automatico,15012.0,coches.net,berlina
VOLVO,V60,10800.0,2011.0,169347.0,Diésel,Automatico,16312.0,coches.net,berlina
VOLKSWAGEN,ARTEON,26500.0,2020.0,85000.0,Diésel,Automatico,15012.0,coches.net,berlina
FORD,FOCUS,6490.0,2019.0,141000.0,Diésel,Manual,12012.0,coches.net,berlina
MERCEDES-BENZ,CLASE A,32800.0,2025.0,15000.0,Híbrido,Automatico,13612.0,coches.net,berlina
KIA,PICANTO,9499.0,2019.0,52177.0,Gasolina,Manual,6712.0,coches.net,berlina
AUDI,A3,26990.0,2024.0,16458.0,Híbrido,Automatico,11012.0,coches.net,berlina
AUDI,A3,38990.0,2016.0,61900.0,Gasolina,Automatico,36712.0,coches.net,berlina
NISSAN,QASHQAI,19990.0,2021.0,70500.0,Híbrido,Automatico,15812.0,coches.net,utilitario
CITROEN,C5,4000.0,2009.0,170000.0,Diésel,Manual,10912.0,coches.net,berlina
FORD,FOCUS,18890.0,2024.0,66986.0,Híbrido,Automatico,15512.0,coches.net,berlina
FORD,FOCUS,18890.0,2024.0,64416.0,Híbrido,Automatico,15512.0,coches.net,berlina
SKODA,YETI,7900.0,2015.0,143150.0,Gasolina,Manual,10512.0,coches.net,utilitario
SEAT,IBIZA,16900.0,2024.0,34253.0,Gasolina,Manual,11512.0,coches.net,berlina
SEAT,ATECA,16400.0,2019.0,61402.0,Gasolina,Manual,11512.0,coches.net,utilitario
VOLVO,XC40,16990.0,2022.0,199000.0,Gasolina,Manual,12912.0,coches.net,utilitario
SKODA,KAMIQ,16800.0,2022.0,11881.0,Gasolina,Manual,9512.0,coches.net,utilitario
KIA,STONIC,15500.0,2020.0,28921.0,Gasolina,Manual,10012.0,coches.net,utilitario
VOLVO,XC40,35900.0,2025.0,25338.0,Híbrido,Automatico,16312.0,coches.net,utilitario
VOLVO,XC40,35400.0,2025.0,27764.0,Híbrido,Automatico,16312.0,coches.net,utilitario
VOLVO,XC40,36400.0,2025.0,26319.0,Híbrido,Automatico,16312.0,coches.net,utilitario
HYUNDAI,KONA,15490.0,2022.0,86162.0,Híbrido,Manual,12012.0,coches.net,utilitario
HYUNDAI,KONA,15490.0,2022.0,86162.0,Híbrido,Manual,12012.0,coches.net,utilitario
SKODA,OCTAVIA,16990.0,2021.0,150000.0,Diésel,Automatico,15012.0,coches.net,berlina
JAECOO,7,36500.0,2025.0,3400.0,Híbrido enchufable,Automatico,34712.0,coches.net,utilitario
OMODA,9,45900.0,2025.0,3100.0,Híbrido enchufable,Automatico,53712.0,coches.net,utilitario
JAECOO,7,35900.0,2025.0,4485.0,Híbrido enchufable,Automatico,34712.0,coches.net,utilitario
CITROEN,XSARA PICASSO,4590.0,2009.0,153000.0,Diésel,Manual,9212.0,coches.net,utilitario
SEAT,IBIZA,17999.0,2022.0,44885.0,Gasolina,Automatico,15012.0,coches.net,berlina
SEAT,IBIZA,17999.0,2022.0,44885.0,Gasolina,Automatico,15012.0,coches.net,berlina
MG,ZS,15900.0,2025.0,11260.0,Gasolina,Manual,10612.0,coches.net,utilitario
FORD,PUMA,16990.0,2020.0,19708.0,Híbrido,Manual,12512.0,coches.net,utilitario
TOYOTA,YARIS,10800.0,2016.0,45853.0,Gasolina,Manual,6912.0,coches.net,berlina
MERCEDES-BENZ,CLA,28990.0,2023.0,52000.0,Híbrido enchufable,Automatico,21812.0,coches.net,berlina
MERCEDES-BENZ,CLA,28990.0,2023.0,52000.0,Híbrido enchufable,Automatico,21812.0,coches.net,berlina
BMW,SERIE 3,39900.0,2025.0,28700.0,Híbrido,Automatico,15012.0,coches.net,berlina
VOLKSWAGEN,GOLF,21900.0,2023.0,115686.0,Diésel,Manual,11512.0,coches.net,berlina
VOLKSWAGEN,GOLF,22900.0,2023.0,75404.0,Diésel,Manual,11512.0,coches.net,berlina
BMW,SERIE 4,36950.0,2017.0,112938.0,Gasolina,Automatico,32612.0,coches.net,berlina
FIAT,TIPO,8499.0,2022.0,195600.0,Híbrido,Automatico,13012.0,coches.net,berlina
FIAT,TIPO,9249.0,2022.0,163000.0,Híbrido,Automatico,13012.0,coches.net,berlina
LEXUS,RC,27599.0,2018.0,138732.0,Híbrido,Automatico,22312.0,coches.net,berlina
LAMBORGHINI,URUS,229990.0,2021.0,60000.0,Gasolina,Automatico,66612.0,coches.net,utilitario
BMW,SERIE 2,17450.0,2015.0,121299.0,Gasolina,Automatico,13612.0,coches.net,berlina
PORSCHE,MACAN,43990.0,2020.0,143000.0,Gasolina,Automatico,24512.0,coches.net,utilitario
SKODA,OCTAVIA,20990.0,2023.0,139000.0,Diésel,Automatico,15012.0,coches.net,berlina
KIA,CEE'D,13500.0,2017.0,125000.0,Diésel,Manual,13612.0,coches.net,berlina
AUDI,A6,9490.0,2010.0,226560.0,Diésel,Manual,17012.0,coches.net,berlina
MERCEDES-BENZ,CLASE A,27700.0,2024.0,78241.0,Diésel,Automatico,11612.0,coches.net,berlina
JEEP,WRANGLER,59900.0,2022.0,29500.0,Híbrido enchufable,Automatico,38112.0,coches.net,utilitario
OPEL,ASTRA,13495.0,2021.0,69000.0,Diésel,Manual,10512.0,coches.net,berlina
OPEL,ASTRA,13495.0,2021.0,69000.0,Diésel,Manual,10512.0,coches.net,berlina
VOLKSWAGEN,TOURAN,11490.0,2012.0,243000.0,Diésel,Automatico,14012.0,coches.net,utilitario
BMW,X6,34990.0,2013.0,66000.0,Gasolina,Automatico,55512.0,coches.net,utilitario
PEUGEOT,TRAVELLER,22990.0,2017.0,138000.0,Diésel,Manual,15012.0,coches.net,utilitario
HYUNDAI,I30,18690.0,2024.0,53216.0,Híbrido,Manual,12012.0,coches.net,berlina
NISSAN,MICRA,8799.0,2014.0,52933.0,Gasolina,Manual,8012.0,coches.net,berlina
AUDI,A5,41900.0,2022.0,156723.0,Híbrido,Automatico,34112.0,coches.net,berlina
MERCEDES-BENZ,CLASE GLC,42990.0,2022.0,67400.0,Diésel,Automatico,19412.0,coches.net,utilitario
CITROEN,C3,8490.0,2019.0,68167.0,Gasolina,Manual,8212.0,coches.net,berlina
JAGUAR,E-PACE,16990.0,2019.0,95824.0,Diésel,Automatico,15012.0,coches.net,utilitario
HYUNDAI,KONA,18490.0,2023.0,87319.0,Híbrido,Manual,12012.0,coches.net,utilitario
BMW,X4,34900.0,2023.0,169000.0,Híbrido,Automatico,19012.0,coches.net,utilitario
RENAULT,CAPTUR,22850.0,2025.0,8000.0,Gas,Manual,10012.0,coches.net,utilitario
KIA,STONIC,16299.0,2021.0,27023.0,Híbrido,Manual,10012.0,coches.net,utilitario
FORD,PUMA,16490.0,2020.0,61732.0,Híbrido,Manual,12512.0,coches.net,utilitario
SEAT,IBIZA,3200.0,2004.0,200000.0,Gasolina,Manual,7512.0,coches.net,berlina
VOLKSWAGEN,POLO,13490.0,2021.0,91630.0,Gasolina,Manual,9512.0,coches.net,berlina
KIA,NIRO,20900.0,2022.0,58207.0,Híbrido,Automatico,14112.0,coches.net,berlina
RENAULT,MÉGANE,13699.0,2018.0,80877.0,Diésel,Manual,13012.0,coches.net,berlina
TOYOTA,COROLLA,15290.0,2022.0,164000.0,Híbrido,Automatico,12212.0,coches.net,berlina
VOLKSWAGEN,T-ROC,20900.0,2018.0,75000.0,Gasolina,Manual,15012.0,coches.net,utilitario
OPEL,CORSA,11900.0,2020.0,25043.0,Gasolina,Manual,10012.0,coches.net,berlina
SEAT,ARONA,21900.0,2024.0,26474.0,Gasolina,Automatico,11512.0,coches.net,utilitario
OPEL,CORSA,13400.0,2022.0,45836.0,Gasolina,Manual,10012.0,coches.net,berlina
HYUNDAI,TUCSON,22490.0,2022.0,31057.0,Gasolina,Manual,15012.0,coches.net,utilitario
VOLKSWAGEN,PASSAT,21690.0,2021.0,64114.0,Diésel,Automatico,15012.0,coches.net,berlina
LAND-ROVER,RANGE ROVER SPORT,105900.0,2024.0,27320.0,Híbrido,Automatico,24912.0,coches.net,utilitario
CITROEN,C5 AIRCROSS,20490.0,2025.0,29204.0,Diésel,Automatico,13112.0,coches.net,utilitario
OMODA,5,22670.0,2025.0,12557.0,Gasolina,Automatico,14712.0,coches.net,utilitario
FORD,KUGA,21800.0,2022.0,38000.0,Gasolina,Manual,15012.0,coches.net,utilitario
OPEL,ASTRA,13490.0,2020.0,49435.0,Gasolina,Manual,11012.0,coches.net,berlina
VOLKSWAGEN,SHARAN,31510.0,2020.0,82630.0,Diésel,Automatico,17712.0,coches.net,utilitario
JAGUAR,F-PACE,21495.0,2018.0,109000.0,Diésel,Automatico,18012.0,coches.net,utilitario
